Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4383;3922;4844;100;31;31;0;1;100;1;3905;477;233;120;66;58;54;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;577;471;683;100;31;31;0;0;100;3;551;26;21;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;1;0;2;100;31;31;0;1;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4960;4397;5523;100;31;31;0;1;100;Totalt i retning Tromsøya;4456;504;255;124;67;58;54;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4960;4397;5523;100;31;31;0;1;100;Totalt;4456;504;255;124;67;58;54;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4195;3815;4575;100;31;31;0;1;100;1;3664;529;249;139;77;65;60;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;543;456;630;100;31;31;0;0;100;3;516;26;21;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1;0;2;100;31;31;0;1;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4736;4273;5199;100;31;31;0;0;100;Totalt i retning Tromsøya;4181;555;270;142;78;65;60;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4738;4275;5201;100;31;31;0;2;100;Totalt;4181;556;270;143;78;65;60;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4219;3856;4582;100;28;28;0;0;100;1;3679;540;252;144;78;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;561;475;647;100;28;28;0;1;99,8;3;534;26;20;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;0;0;0;100;28;28;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4780;4336;5224;100;28;28;0;1;100;Totalt i retning Tromsøya;4213;566;272;149;80;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4780;4336;5224;100;28;28;0;1;100;Totalt;4213;566;272;149;80;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4370;4019;4721;100;31;31;0;0;100;1;3817;553;259;145;82;66;61;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;562;483;641;100;31;31;0;1;99,8;3;533;28;21;5;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;0;0;0;100;31;31;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4931;4513;5349;100;31;31;0;0;100;Totalt i retning Tromsøya;4350;581;281;150;84;67;62;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4932;4514;5350;100;31;31;0;1;100;Totalt;4350;581;281;150;84;67;62;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3866;3363;4369;100;30;30;0;0;100;1;3410;455;218;122;62;53;49;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;460;363;557;100;30;30;0;1;99,8;3;438;21;18;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;0;-1;1;100;30;30;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4326;3727;4925;100;30;30;0;1;100;Totalt i retning Tromsøya;3848;476;235;124;63;54;50;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4326;3727;4925;100;30;30;0;1;100;Totalt;3849;476;235;125;63;54;50;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4940;4479;5401;100;31;31;0;0;100;1;4613;327;87;116;51;73;69;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4813;4432;5194;100;31;31;0;0;100;2;4535;279;75;103;46;54;52;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4939;4478;5400;100;31;31;0;0;100;Totalt i retning TROMSDALEN;4613;327;87;116;51;73;69;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4814;4433;5195;100;31;31;0;0;100;Totalt i retning KROKEN;4535;279;75;103;46;54;52;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;9754;8915;10593;100;31;31;0;1;100;Totalt;9148;605;162;219;97;128;122;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5308;4904;5712;100;28;28;0;0;100;1;4967;341;85;121;56;79;75;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5120;4789;5451;100;28;28;0;1;100;2;4821;299;79;110;47;62;59;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5307;4903;5711;100;28;28;0;0;100;Totalt i retning TROMSDALEN;4966;341;85;121;56;79;75;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5120;4789;5451;100;28;28;0;0;100;Totalt i retning KROKEN;4821;299;80;110;47;62;59;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;10427;9694;11160;100;28;28;0;0;100;Totalt;9787;640;164;231;103;141;134;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5390;5012;5768;100;31;31;0;0;100;1;5041;349;89;120;57;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5228;4926;5530;100;31;31;0;0;100;2;4916;312;85;113;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5389;5011;5767;100;31;31;0;0;100;Totalt i retning TROMSDALEN;5041;349;89;120;57;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5228;4926;5530;100;31;31;0;0;100;Totalt i retning KROKEN;4917;312;85;113;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;10618;9944;11292;100;31;31;0;0;100;Totalt;9958;660;174;233;105;148;140;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5152;4595;5709;100;30;30;0;0;100;1;4829;324;86;111;55;71;67;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5015;4530;5500;100;30;30;0;0;100;2;4720;295;81;109;48;58;55;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5152;4595;5709;100;30;30;0;0;100;Totalt i retning TROMSDALEN;4828;324;86;111;55;71;67;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5016;4531;5501;100;30;30;0;1;100;Totalt i retning KROKEN;4720;296;81;109;48;58;55;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;10167;9131;11203;100;30;30;0;0;100;Totalt;9548;619;167;220;104;129;122;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5742;5218;6266;100;31;31;0;2;100;1;5346;395;104;145;65;81;76;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5620;5167;6073;100;31;31;0;1;100;2;5254;366;102;140;58;65;62;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5741;5217;6265;100;31;31;0;1;100;Totalt i retning TROMSDALEN;5346;395;104;145;65;81;76;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5620;5167;6073;100;31;31;0;0;100;Totalt i retning KROKEN;5254;366;102;140;58;65;62;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11361;10392;12330;100;31;31;0;1;100;Totalt;10600;760;206;285;123;146;138;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6202;5671;6733;96,7;30;29;1;0;100;1;5690;512;146;200;73;93;88;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5917;5511;6323;96,7;30;29;1;0;100;2;5445;472;145;185;66;76;72;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6201;5670;6732;96,7;30;29;1;0;100;Totalt i retning TROMSDALEN;5689;512;146;200;73;93;88;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5918;5512;6324;96,7;30;29;1;0;100;Totalt i retning KROKEN;5446;472;145;185;66;76;72;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;12119;11190;13048;96,7;30;29;1;0;100;Totalt;11135;984;291;385;139;169;160;9
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4317;3991;4643;100;31;31;0;0;100;1;3956;361;104;144;42;70;66;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4214;3940;4488;100;31;31;0;1;100;2;3875;338;104;141;38;55;52;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4316;3990;4642;100;31;31;0;1;100;Totalt i retning TROMSDALEN;3955;361;104;144;42;70;66;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4216;3942;4490;100;31;31;0;1;100;Totalt i retning KROKEN;3877;338;104;141;38;55;52;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8531;7934;9128;100;31;31;0;0;100;Totalt;7831;699;208;284;80;127;119;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5421;4982;5860;100;31;31;0;1;100;1;5001;419;113;174;51;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5248;4902;5594;100;31;31;0;0;100;2;4865;383;112;166;42;63;60;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5420;4981;5859;100;31;31;0;0;100;Totalt i retning TROMSDALEN;5000;419;113;174;51;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5249;4903;5595;100;31;31;0;0;100;Totalt i retning KROKEN;4866;383;112;166;42;63;60;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;10670;9890;11450;100;31;31;0;2;100;Totalt;9866;802;225;340;93;144;137;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5902;5472;6332;100;30;30;0;1;100;1;5442;459;122;185;62;89;85;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5687;5351;6023;100;30;30;0;0;100;2;5273;414;118;169;56;72;69;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5901;5471;6331;100;30;30;0;0;100;Totalt i retning TROMSDALEN;5442;459;122;185;62;89;85;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5688;5352;6024;100;30;30;0;0;100;Totalt i retning KROKEN;5273;414;118;169;56;72;69;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;11589;10829;12349;100;30;30;0;0;100;Totalt;10715;874;239;354;118;163;155;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5539;5081;5997;100;31;31;0;0;100;1;5154;385;98;150;54;83;79;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5425;5036;5814;100;31;31;0;0;100;2;5070;355;95;142;51;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5539;5081;5997;100;31;31;0;0;100;Totalt i retning TROMSDALEN;5154;385;98;150;54;83;79;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5426;5037;5815;100;31;31;0;1;100;Totalt i retning KROKEN;5071;355;95;142;51;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;10964;10120;11808;100;31;31;0;0;100;Totalt;10224;740;193;292;105;150;143;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5594;5197;5991;100;30;30;0;0;100;1;5215;379;101;138;55;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5421;5092;5750;100;30;30;0;0;100;2;5087;334;90;131;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5594;5197;5991;100;30;30;0;0;100;Totalt i retning TROMSDALEN;5214;379;101;138;55;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5422;5093;5751;100;30;30;0;0;100;Totalt i retning KROKEN;5088;334;89;131;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11016;10294;11738;100;30;30;0;1;100;Totalt;10302;714;191;269;104;151;143;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5348;4855;5841;100;31;31;0;0;100;1;5036;312;80;110;52;70;67;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5226;4773;5679;100;31;31;0;1;100;2;4955;271;72;102;43;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5347;4853;5841;100;31;31;0;0;100;Totalt i retning TROMSDALEN;5035;312;80;110;52;70;67;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5226;4774;5678;100;31;31;0;0;100;Totalt i retning KROKEN;4956;271;72;102;43;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10573;9628;11518;100;31;31;0;0;100;Totalt;9991;582;152;213;95;123;117;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5024;4647;5401;100;31;31;0;0;100;1;4688;335;87;113;57;78;74;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4983;4653;5313;100;31;31;0;0;100;2;4682;300;82;110;49;59;56;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5024;4647;5401;100;31;31;0;0;100;Totalt i retning TROMSDALEN;4688;335;87;113;57;78;74;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4983;4653;5313;100;31;31;0;0;100;Totalt i retning KROKEN;4682;300;82;110;49;59;56;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;10006;9302;10710;100;31;31;0;0;100;Totalt;9371;635;169;224;106;137;130;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5225;4820;5630;100;28;28;0;1;100;1;4872;353;92;123;62;76;73;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5285;4904;5666;100;28;28;0;0;100;2;4959;326;86;123;57;60;57;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5224;4819;5629;100;28;28;0;0;100;Totalt i retning TROMSDALEN;4871;353;92;123;62;76;73;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5286;4905;5667;100;28;28;0;0;100;Totalt i retning KROKEN;4959;326;86;123;57;60;57;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;10510;9749;11271;100;28;28;0;0;100;Totalt;9831;679;178;246;119;136;130;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5380;5009;5751;100;31;31;0;5;99,9;1;4994;381;94;135;68;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5247;4937;5557;100;31;31;0;0;100;2;4909;338;93;125;59;62;58;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5380;5009;5751;100;31;31;0;5;99,9;Totalt i retning TROMSDALEN;4994;381;94;135;68;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5247;4937;5557;100;31;31;0;0;100;Totalt i retning KROKEN;4909;338;93;125;59;62;58;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10628;9951;11305;100;31;31;0;6;99,9;Totalt;9903;719;186;260;127;146;138;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4931;4374;5488;100;30;30;0;0;100;1;4629;302;75;112;48;68;64;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4815;4315;5315;100;30;30;0;1;100;2;4545;269;73;103;44;49;46;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4931;4374;5488;100;30;30;0;0;100;Totalt i retning TROMSDALEN;4628;302;75;112;48;68;64;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4815;4316;5314;100;30;30;0;0;100;Totalt i retning KROKEN;4546;269;73;103;44;49;46;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9746;8693;10799;100;30;30;0;0;100;Totalt;9174;572;148;216;92;117;110;7
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;654;531;777;100;31;31;0;1;99,8;1;607;46;39;6;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4411;3955;4867;100;31;31;0;1;100;3;3986;423;150;128;73;73;69;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2;1;3;100;31;31;0;1;50;Totalt i retning Tromsøya;1;1;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5063;4487;5639;100;31;31;0;1;100;Totalt i retning Tomasjord;4593;469;188;134;73;74;70;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5064;4488;5640;100;31;31;0;1;100;Totalt;4593;470;189;134;73;74;70;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;899;574;1224;100;28;28;0;0;100;1;830;69;52;11;3;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4740;4196;5284;100;28;28;0;1;100;3;4292;447;151;135;82;80;75;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;0;0;0;100;28;28;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5638;5063;6213;100;28;28;0;0;100;Totalt i retning Tomasjord;5122;516;203;146;84;83;78;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5639;5064;6214;100;28;28;0;1;100;Totalt;5122;516;203;146;84;83;78;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;775;644;906;100;31;31;0;1;99,9;1;720;54;44;8;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;4937;4507;5367;100;31;31;0;1;100;3;4464;472;163;139;85;85;80;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;1;0;2;100;31;31;0;0;100;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5711;5156;6266;100;31;31;0;1;100;Totalt i retning Tomasjord;5184;526;207;147;87;86;81;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5711;5155;6267;100;31;31;0;0;100;Totalt;5184;526;207;147;87;86;81;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;662;494;830;100;30;30;0;0;100;1;617;45;37;6;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4468;3894;5042;100;30;30;0;0;100;3;4052;415;139;128;74;74;69;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
